"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.386104296155","568.807295439343","1391.16654315168","4107.29676994743","161.163917579159","19.5917703052133","17.7359944945837","10.6984977562983","0.0538040809325366","-1.37367599828147","4.02796948177824","2.35739901911141","4.5985157283794","6.27859410767147","3.20875666635281","4.61801250818827","4.2778755387818","5.98956236068734","2.49725307891563","7.76871548067652","4.28154999826118","5.34580441814725","3.36682464224465","2.30918242990974","1.21390990471085","0.268575076501392","2.15064189848613","2.78770951425761","1.06562263923419","1.80659270159933","6.90051365787157","7.98587852828175","2.67300354889213","1.16126853559066",
"American Samoa","ASM","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.36505293715847","-3.25907462221531","-1.36558343263874","2.81367521367521","3.16061220726536","11.0593351972663","25.776397515528","-15.3648895532304","-0.52356020942409","17.3684210526316","2.24358974358974","-0.962160294226521","1.4697327650683","1.40582171236608","-1.94089005769675","1.69536107125778","1.74828930007058","6.72878072142282","4.8425556863277","14.1527648578811","","",
"Antigua and Barbuda","ATG","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","8.81996229069382","15.1778796353778","11.7345572818695","8.64317843441597","11.5100019050635","5.41388116157681","4.20115727949533","7.85085132660812","8.32786636854932","9.32513579802401","12.7269772252185","5.12004519712879","2.09763423897181","3.10699169399872","2.93098407023224","2.31581033389783","3.58825349893796","3.04812389047835","3.41062587603929","2.53022449283509","2.68069567063766","2.01107899387343","1.53551541337367","2.06377797050716","1.27445123153045","-0.479330043859861","2.34864791991988","4.67849833132598","1.11767223101916","4.36932052926873","4.7383581938649","1.109636064732","1.60741690564493","1.13459175890502","2.55082056964062","-2.28757187039086","1.77707213641139","2.80180153658335","-0.475117518871471","0.31653179289151","1.44421842084309","0.712335041612306","0.781653570303064","4.91927458082348","6.78027470784266","4.91194084907252","6.31892058109041",
"Australia","AUS","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","3.22196795615888","-0.0756038248018314","1.78993098902399","3.2830542276814","2.98448250378847","2.68348009513745","4.86368073064634","2.25264476451015","4.75630153684699","5.13233864241059","5.18608376438183","6.18861390811001","8.9839737566421","16.3775623167018","16.4897877086073","14.0198687822264","11.4186605819591","8.23618363096672","8.63443123752833","10.0165696784018","9.52478964604649","11.7092329249508","10.1575581386061","7.86300441854821","4.68070643690324","6.54751099766295","7.03173832337612","7.1742599600064","9.23190922376165","6.09458983592408","3.02017557973888","1.47902574629622","0.867377619434805","1.01880233824261","2.28914316458206","2.71144222672184","1.27279080728206","1.13564190464284","0.475365976445929","2.5507652827131","4.63074057685395","2.84035444214652","2.98554508941196","3.23229936195307","3.82548066795754","5.11533977799769","4.98605173231132","4.56978290693471","4.94917908012782","1.15377249328591","6.20197668065047","1.8056989221342","-0.163600551424906","1.40539601622476","-0.623858470510584","-0.663157619625991","3.65318441813451","1.86901478899458","3.46820261012924","1.88550119010648","3.0799498600023","7.17553361510235","6.51199894950456","2.6265456903831",
"Austria","AUT","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","5.08715371682055","3.34020321438608","3.67826612051925","3.18378821910466","5.32141544871368","3.12236608115528","3.24776256800889","2.8380319513882","2.7335728768378","4.74209753751789","6.2043731872716","7.59993232918492","8.04554332728978","9.50213882201638","6.457776038162","5.62491792598954","5.19871310605001","5.99301585188026","4.11437074998898","5.5806284791783","6.71666904622006","5.35528952975623","3.47278368657844","4.94977323362313","2.96299532966935","2.95099763334878","2.43694801180838","1.52685526836818","2.96476071992421","2.99968051452424","3.64187130431861","3.47909350597352","2.75708415524119","2.52494338617741","1.81391797405659","0.960435922758222","1.26254390282013","0.482062104538755","0.219322750162448","1.36731376651514","1.93728378622546","1.10421528982809","1.26700269317527","1.72796196359026","2.53196784657297","2.04461997957617","2.25927088756023","1.93379071320683","1.73939280154138","0.891338694909649","1.81993743804168","2.09166476490424","1.70872288191161","2.00674413208939","2.29263470154871","1.81475082333313","0.975317906732371","1.81047996133594","1.47368502823586","2.59313253599376","1.9261293509801","4.75477807605142","6.64765359130317","3.05059409777735",
"Azerbaijan","AZE","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.5495126683364","1065.32923018531","747.12452012683","1386.06739767987","545.656352266205","26.4191629382316","9.24250444099582","-0.96513336719066","2.16214167529371","12.4927738128452","2.51501038871749","4.21438616378043","6.96146511586679","9.2519655783619","14.7234965538356","11.3291885424108","20.5824828182699","27.9710363087023","-18.8992283768538","13.8276655951811","24.6069500302329","2.84498257716874","0.413164057278522","-1.33020442312517","-8.80961552629613","14.6283390014427","16.226204566647","12.1844329641443","-0.221652923789676","-7.49363332447324","21.5888365820726","37.2707210689435","-9.32261489254115","-1.40817217070439",
"Burundi","BDI","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","20.0774363431424","-3.56741645307069","4.68714930026979","5.4172175752595","-1.02936377839632","3.15203396174695","-5.31798617192774","3.05681315002275","5.36187983493693","5.18451180666659","1.38021894639897","4.29080997127038","5.51044247050103","12.4551776403177","21.0869057883016","8.0749482461168","14.3041256060103","12.5077052224577","26.1307076116281","16.3840243620867","-6.0633150865134","5.67202154795532","6.4285488030003","17.2161949890367","5.06883898015293","-4.25741423815771","-3.41779507858824","3.49122270126601","14.7571848169704","5.98556154520156","4.09314079275475","5.40176069954681","7.74264567579905","6.63844545647953","16.1027117424962","14.4531114060499","32.3977892307747","11.4505560048054","14.9541402608853","38.9448932030909","13.7164067920133","1.02785857373888","11.9457486448591","13.1461593314354","18.8415894769233","2.84566633376673","8.27337562886336","24.2157937434401","10.4587965254196","8.56155516425477","8.36425019828808","14.294071682425","7.9531039994456","5.30565602774391","21.3187470230149","0.97317644189674","11.4491826066034","-2.85085930198137","0.851867434051655","5.9665023314011","8.51671971494707","18.3317223148693","10.8749340609701","9.86027454978253",
"Belgium","BEL","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.31546869427707","1.66769194647125","3.02579670028426","4.64242655848624","5.10071293696286","4.08601493307359","3.19343093712661","2.62028927660229","4.02382631115428","4.5461957389723","5.35821772626441","6.31781928695352","6.80698658888768","12.1683396872217","12.8897231719682","7.57526298214688","7.47806026941859","4.42325000620166","4.50524128288701","4.12659695307862","5.13919698398449","7.57041625336508","5.61285004299388","5.43871760682222","4.62774206584977","2.79678093169639","1.68411075658794","2.16899005119461","4.79745736975174","2.81240381117954","2.87662434284985","3.42452475554731","3.99323167827308","2.09430484552642","1.22076961059385","0.476638370360092","0.757610794464298","1.80561940538095","0.598922533902964","2.01459208675317","1.98281811777269","1.63999808262712","1.85011626988718","1.91498861024229","2.08307333949642","2.26471618933262","1.93167835957435","1.90886937353629","0.781821174283053","1.70310444520605","2.29252172328242","2.20573642403188","1.41248965471736","0.840395740063599","1.12183851916816","1.89528913569444","1.98316343604859","1.71728236623039","1.85424076568934","1.59611667576401","2.74262712757394","6.84397581715184","4.5081215034371","1.943705486125",
"Benin","BEN","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.04143567396571","3.7805611339427","2.54904113694245","-0.363671991954803","2.05762046368159","1.13666559901029","0.141072430094951","3.27352495312587","3.4541955241058","5.04704693755775","1.57328377262995","5.31722607727731","4.82273994136393","14.9207099075904","14.2469357612696","14.0354300183818","5.17688681033776","12.3344589560374","13.0046858245988","10.1878198573196","7.4689482651344","16.148284015281","4.74620974295648","1.95358095750957","-4.8769817363666","-3.6041725823892","3.02845985259779","-0.610506907481181","2.2249344566343","2.17659692554506","0.756620150311463","3.0251344649124","2.37832182418319","35.0301127836754","15.0994519080227","6.90729366487193","3.66750917412438","5.23160474756106","48.3425433908146","4.3410556635676","1.97028558167254","3.55421325456054","3.06170412441227","0.769711003809874","4.29366413526147","2.09431707279076","0.390153238195737","6.43415220578032","2.53969206095486","0.880885670477909","3.73308304042652","7.69890807691425","1.39729839455183","-0.247782653882282","0.85150426118021","0.683591111274652","-0.367897725119164","0.670447614217636","-0.39755379308734","2.87803228859791","1.61872506665755","4.13899447875367","3.38561739537163","1.57105014461685",
"Burkina Faso","BFA","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.90060824059779","2.01037157042501","5.14752475383766","1.8122165810679","-0.656072018182812","2.30311694399366","-4.41100840434797","-0.263878695591529","6.91315419325167","1.78342721857652","3.37747532556914","7.29664525500058","2.67785896654267","11.0147093853435","8.1761559668212","6.72550567482627","18.6619763309535","14.5323255016216","7.7535255123222","8.69436852095804","13.584619381945","9.0465164203043","5.40931696202939","6.50108528918713","0.757066710315698","-6.34567686458379","1.23732316838962","3.40855660018133","4.83162041216929","1.81001541960049","-3.96778074755804","0.227059619996879","-1.44183978328999","14.6389618841227","6.76956903796038","0.348705151128442","1.55619984983713","7.94031603070835","17.3908245064623","-0.819773185220825","3.96155291715017","3.05698609068348","1.48472881492427","0.0906485898375564","3.73938539728054","-0.662826822466556","2.49234918341701","9.15980043749074","2.40550487042772","3.77961872815705","6.73800480732596","5.82399948795916","-2.12917117768745","-0.620386925840478","-2.22395417919314","2.60429919226561","1.41629727998107","1.07396688968345","0.51290051556127","6.46559578788029","0.112863112943955","5.88896511236759","1.99804752407688","8.92214122906172",
"Bangladesh","BGD","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","6.25748157867088","0.0222234958223737","5.16405902184019","-8.74322462414321","7.93170495657343","6.29618883406606","14.7919634515746","-5.7695843810757","11.8277158013198","0.510309048628059","2.96325493220053","4.40201965202864","61.4057832765998","44.5427168978939","80.5697564038071","-17.6304192925882","-3.21015592855957","25.6188855872458","12.5645059899639","17.55506709007","9.89469031190922","9.85581246334655","8.48775587837945","7.87556634908888","18.4951156996356","8.25440489427334","11.1196311686194","7.49583529710168","8.337973249846","6.53273529225868","2.72953199538708","2.58216189991052","0.155518172723973","3.96621631555998","7.14493870340395","19.1432131128285","3.80023220091314","4.73621256184072","3.78103773665002","3.44665934914798","3.26116013222439","3.8928674350377","5.81581664789621","4.5621363796936","4.58636070641845","5.87593581109938","6.47126010502515","7.86096609394262","6.76435468091874","7.14466302810841","7.85945085272492","8.16457367624635","7.17495343232414","5.66878852513904","5.87277704102323","27.8507377248339","5.04759758203714","5.80553876704575","3.65813755162172","3.84106338588026","4.1211747067957","5.04902187883131","6.89712404003441","6.88285246953487",
"Bulgaria","BGR","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","2.82093836829875","1.9164728045925","-0.645271729639816","2.73674849638195","0.229177128441023","1.34548961532425","0.0638388002034702","-5.38974383656908","6.72968413426919","26.188000659147","226.537859885414","59.5786494277428","51.0910539201716","72.7049682652276","135.95561887713","62.9662451838659","913.213096376198","33.9510300748266","3.31913809004136","7.38083885101","6.11773237385735","3.84837869171173","2.18941082692299","5.58155791993171","6.59425897441935","6.75647490079174","11.0514316831737","8.10345619465454","3.9380183620588","0.764129878916592","6.11283035981589","1.11217885256747","0.0719518095394278","1.34078287386647","2.94774648723617","3.32355920411145","4.81312131224342","4.25525729817191","5.23548704810747","4.34103862385629","6.96662433933332","15.9183596891222","7.98419924336682","6.52303607443359",
"Bahrain","BHR","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","5.79964857386999","5.21139975174552","13.9800997035499","24.6854163593515","15.9057993765104","10.3223718714327","11.2976030457294","7.68712128208571","13.5122278303138","24.1580815878628","18.9117650195847","13.723994141722","-3.68996713845982","-0.418480086865131","-1.82499453259432","-17.3926503148808","0.659048458704106","2.00942771420604","3.97466040979498","4.82669555236323","-1.88252355847868","-3.53265265588986","-3.02581483268847","7.3311873328352","1.09066935081475","0.196719805867332","0.93171690005731","-7.05741179146182","2.65643714465511","14.3225240993621","-3.36382852821167","3.41434955253743","8.60258132069791","10.9910834144862","13.7349683516937","8.84243733151141","8.43563185022495","11.3650917395462","-12.9939410116026","12.0069509099953","9.48596325068939","2.93394725551211","0.499828956383851","-1.44043683471969","-8.75667340246945","0.35724777804711","4.61583421430929","4.21271352571605","0.164802199458762","-5.8288484641256","9.20840263580602","7.13488879900781","-4.28437217979031","0.31670294113934",
"Bahamas, The","BHS","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.16060127946953","1.08963254329397","1.34376417302924","1.50530105203264","2.01172774571943","3.77131853984707","4.71307253846376","5.16348079645223","8.92537280104706","6.14534565612223","4.58255157948102","6.78665890094263","5.55102347676812","13.2327069818163","10.6563782684998","2.38966526710907","1.72870303781684","2.2478837709413","8.5540965371676","10.0068656202029","17.68832770698","3.6950075490398","5.97696702414777","3.17143545923837","8.46072715196375","4.66038702363605","6.58634765784333","1.48431064242516","1.81317132899601","5.07371104738799","2.556539887887","3.90556543657969","-0.851983747862761","2.18336657794642","0.802435337290049","0.984243640773144","73.2294702373079","3.04892132747692","4.95093892443033","0.92270742527738","0.353150704560917","3.96047432502201","1.15487905427804","1.19499759116476","5.05600839849254","0.828194507426659","2.94796581175521","1.48861068805519","-1.03638031397996","-0.392565565624793","-0.858605322784499","1.85027262725512","0.593992408466676","4.40807478656231","5.22190586164648","1.53985548370244","1.3472919743662","0.578705837882666","4.4475744235402","-2.32343515150937","-1.22081251287933","4.12458842894918","6.63956583586531","0.288575552350039",
"Bosnia and Herzegovina","BIH","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4724077601571","1362.0287835516","7544.81368150569","49.1182675614766","13.3824463507885","1.63963391457347","11.1492939468364","-2.4396946739963","8.43332373993806","30.3325930267657","4.72611761621648","5.00786637251515","1.41086147967751","2.16197157775764","6.18901576798206","7.80012735973601","6.19756939107606","7.33535128597794","0.18546652937485","1.40629396620604","2.43252790824482","0.795773347301477","-0.224122003175367","1.00033721930362","1.36573070914964","1.33330596746471","1.77870702677497","2.79162490401892","2.47150468459363","0.0621425496305932","4.96460441570017","11.8088401064015","7.29122677163825","0.145180866421896",
"Belarus","BLR","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.376705424937","1030.7768089989","1058.71449935935","1945.74860475852","661.504076037325","53.7143274227249","71.6495748061292","76.5804462146549","316.793434989392","185.290761160986","79.5345724630842","44.8937387740736","30.6853215758338","22.6751224240665","18.9721605980983","10.7486157382241","12.8727022275728","21.2135360826553","9.25866194162666","11.3403098820794","70.7612909673781","75.241666649321","21.2630002535447","18.192598477073","16.0224937778594","8.34191705022155","8.62314740427041","12.1392299761097","8.5769890965353","11.8774650823508","15.3265736950523","14.8848623664839","8.04676215128896","8.76787131955035",
"Belize","BLZ","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.76302704632303","1.35696450638156","0.937659309925181","2.13617110596674","5.61061422339853","5.7739337057622","3.12244366461177","1.679358127299","0.215932315119844","7.36964236602419","5.06390361694","-1.23523507979597","14.6762708805407","21.7106229145247","16.8772914345555","1.15748444536293","2.24249533399528","7.34918198994508","3.58543427956945","51.2506539571552","0.166294336518447","-4.57697224475748","7.78637947458508","8.61083463584158","-2.03638565504288","3.70728475414255","7.59188821865718","3.44233798532821","3.11070679813454","-0.0299159891442002","-2.3721033117321","3.43668966895795","1.87610848225768","2.60383658195195","5.28170880963582","2.74603158310431","-1.52046077562431","2.43785985479757","-1.65702215463904","1.44428759552335","-1.9214546052185","0.691897818951915","-4.10750365836","2.14174873146229","3.00344412152837","3.22145168702571","3.80629927037283","3.60557468225117","-2.51886906561739","2.2485368571529","4.91658876106118","0.741764529847956","1.92028288137456","1.11425408928791","-0.304580065916582","2.09427966302344","3.03291030935591","0.0777284726732006","-0.11783540640397","-0.652000223707887","0.630768469073601","7.25244797063618","6.50970161380764","5.9975571008042",
"Bermuda","BMU","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","0.939036548137139","0.976544491119895","1.27080143898519","0.461053047919037","1.46112298152146","2.60861104007444","3.48033559332201","8.98161462654834","6.28106312240102","6.26951942625101","9.54621154208391","9.52577077506547","12.812209651434","14.9839477362144","6.35702717701415","2.78364922323371","9.26910109909009","4.91871023947657","6.41536341744464","9.85408705621815","17.7093913080706","12.2085919697942","10.9973810679425","10.2965524860844","7.61408817849274","5.83513671152525","6.48815418331381","4.89301397274433","5.63671313382395","6.03357232192793","6.43059116205715","2.81388110098526","5.19630458908094","1.95956796770183","4.17846351515574","29.3646976052491","4.02390310161174","2.74155110645576","2.7121512028961","-4.23635614734731","-1.36919574128204","8.58044229104615","2.82473952065922","4.6921425981385","6.7623747376536","19.5791618081038","6.57489483173077","5.10891410236363","1.04358316995928","2.23622200255707","-1.15125598094265","6.69820369155734","1.65727319420499","3.01189087721518","2.95202006984243","4.37320384221451","-0.094833735989738","1.6111169764896","2.41849453612733","-0.423017236941263","1.18454131421106","1.44579348544707","3.84503523133317","2.51525875498291",
